"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","discriminator_decay","discriminator_dim","discriminator_lr","discriminator_steps","dsr_epsilon","dsr_gamma_percentile","embedding_dim","epochs","generator_decay","generator_dim","generator_lr","method","metric.goal","metric.name","name","pac","parameters.batch_sizes","parameters.discriminator_decay.distribution","parameters.discriminator_decay.max","parameters.discriminator_decay.min","parameters.discriminator_dims","parameters.discriminator_lr.distribution","parameters.discriminator_lr.max","parameters.discriminator_lr.min","parameters.discriminator_steps.distribution","parameters.discriminator_steps.max","parameters.discriminator_steps.min","parameters.dsr_epsilon.distribution","parameters.dsr_epsilon.max","parameters.dsr_epsilon.min","parameters.dsr_gamma_percentile.distribution","parameters.dsr_gamma_percentile.max","parameters.dsr_gamma_percentile.min","parameters.embedding_dims","parameters.epochs.distribution","parameters.epochs.max","parameters.epochs.min","parameters.generator_decay.distribution","parameters.generator_decay.max","parameters.generator_decay.min","parameters.generator_dims","parameters.generator_lr.distribution","parameters.generator_lr.max","parameters.generator_lr.min","parameters.pac.distribution","parameters.pac.max","parameters.pac.min","Column Pair Trends","Column Shapes","Data Structure","Data Validity","Discriminator Loss","Generator Loss","Jensen Shannon Distance","Kolmogorov Smirnov Test"
"unique-sweep-46","","finished","-","","","2024-07-17T19:38:23.000Z","553","if2qo0y0","5000","0.007411207603394272","[512,256,128]","0.00094688091548252","9","0.0008770748812986099","0.8353079666930203","32","353","0.03385073328068727","[256,512,512]","0.0002098413881429489","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53657453902323","0.7046015789473684","1","1","9.99997901916504","-1.7982674238581351e-9","0.22592859693864595","0.737108947368421"
"fragrant-sweep-3","","finished","-","","","2024-07-17T08:38:33.000Z","1517","if2qo0y0","5000","0.040891028541010496","[512,256,128]","0.0008024209558548465","10","0.0006787165539744857","0.7114147283471455","64","369","0.02526098250213379","[256,512,512]","0.00032613718190595845","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5363067714094758","0.6944115789473684","1","1","9.362945556640623","-0.9846774935722352","0.22605449382874993","0.7279910526315789"
"playful-sweep-15","","finished","-","","","2024-07-17T15:25:04.000Z","365","if2qo0y0","5000","0.005901007363660782","[512,256,128]","0.0007534263005583194","8","0.0009288064335652908","0.8688734221118366","64","215","0.03456726634752063","[256,512,1048]","0.0005830395069259348","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5380000199857684","0.6625536842105263","1","1","10.19876766204834","-0.9733077883720398","0.22612457683039067","0.6959136842105262"
"fast-sweep-29","","finished","-","","","2024-07-17T17:05:45.000Z","1624","if2qo0y0","5000","0.0022662726689133606","[512,256,128]","0.0008913109426364254","13","0.00022366148995731655","0.91890639394894","64","333","0.04267144529256087","[128,256,512]","0.0005020077173581691","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5364562833758973","0.7023884210526316","1","1","9.99997901916504","-1.0955478711716092e-11","0.2261350374103653","0.7356368421052631"
"comic-sweep-40","","finished","-","","","2024-07-17T18:25:40.000Z","2626","if2qo0y0","5000","0.012528868499318556","[512,256,128]","0.0007699275299843484","11","0.0000759696644042733","0.8884586688806405","256","538","0.047297840978065143","[256,512,1048]","0.0008608011029224752","","","","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5358706967696056","0.7007668421052632","1","1","9.992711067199709","-0.000012197762771393172","0.22614719192108615","0.7333042105263159"
"faithful-sweep-9","","finished","-","","","2024-07-17T10:59:01.000Z","5577","if2qo0y0","5000","0.02860095825273872","[1048,512,256]","0.0006752546379926609","14","0.00020203707485747657","0.7274772995309483","256","963","0.014832428447729355","[128,256,512]","0.000966729625030544","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5289787722518976","0.5353931578947368","1","1","0.31883344054222107","-0.7409664392471313","0.22967857338661268","0.5717978947368421"
"eager-sweep-37","","finished","-","","","2024-07-17T18:11:01.000Z","232","if2qo0y0","5000","0.03952436980737382","[512,256,128]","0.000861998601129596","8","0.0002011826572191624","0.8436761972414089","32","105","0.028446370417104502","[256,512,1048]","0.00021721611138319995","","","","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5311928835997518","0.4300331578947368","1","1","5.162540912628174","-0.9851976037025452","0.23136180251105637","0.44922842105263167"
"distinctive-sweep-1","","finished","-","","","2024-07-16T23:53:27.000Z","2688","if2qo0y0","5000","0.04142478645247801","[512,256,128]","0.0005869192086655939","13","0.0004853355260590179","0.7835827108522188","64","446","0.04797293765438826","[256,512,1048]","0.00022938596928817972","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5889836431897804","0.4044642105263158","1","1","0.8863354921340942","-0.5525540113449097","0.2341347774685695","0.43694"
"peach-sweep-21","","finished","-","","","2024-07-17T16:02:31.000Z","3789","if2qo0y0","5000","0.03578756059671314","[512,256,128]","0.000660666043703219","13","0.0007759546423766277","0.9396585910372354","32","689","0.02499123206140319","[256,512,1048]","0.0005576674662961551","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4884552333143061","0.33345736842105267","1","1","3.22851300239563","-0.948287308216095","0.2342510260989407","0.3559515789473684"
"hearty-sweep-7","","finished","-","","","2024-07-17T09:38:42.000Z","3741","if2qo0y0","5000","0.01692206758144521","[512,256,128]","0.0007864496370596653","15","0.0002166721010014219","0.8270542968827752","256","671","0.04806620567184407","[256,512,512]","0.000013749433966064203","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.535553209939889","0.3632089473684211","1","1","1.8053321838378904","-0.5889571309089661","0.23513940827503893","0.3709863157894737"
"gallant-sweep-22","","finished","-","","","2024-07-17T16:02:35.000Z","1198","if2qo0y0","5000","0.02565329557314959","[1048,512,256]","0.00012755234431681875","15","0.0009173727419399924","0.9254429515662034","256","451","0.04403832814071818","[256,512,512]","0.0004200842386558752","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5222072117535002","0.3336321052631579","1","1","0.7923860549926758","-0.6994911432266235","0.23516227562674713","0.3738173684210526"
"pretty-sweep-14","","finished","-","","","2024-07-17T15:24:26.000Z","2278","if2qo0y0","5000","0.026443031507035916","[1048,512,256]","0.0007462491092159746","8","0.0007464238317518955","0.8205800581482544","32","605","0.03966194096496149","[256,512,512]","0.0005593484813278831","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49163937943136926","0.33396684210526323","1","1","3.262479543685913","-0.5838149189949036","0.2353920309743416","0.3609610526315789"
"good-sweep-28","","finished","-","","","2024-07-17T17:00:56.000Z","854","if2qo0y0","5000","0.04701723580258736","[512,512,256]","0.00005658214078177392","5","0.0006437819481175876","0.8368905017013119","256","974","0.0444198472853319","[256,512,512]","0.000328345680334284","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5272716668498688","0.37696","1","1","0.9298686981201172","-0.7441809177398682","0.23590365526628793","0.38393842105263154"
"lunar-sweep-25","","finished","-","","","2024-07-17T16:33:28.000Z","234","if2qo0y0","5000","0.04937838980727114","[512,256,128]","0.0003072246706948212","1","0.0009412850418087576","0.7730557408521742","256","684","0.02029566069072288","[256,512,512]","0.0007934520619928302","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5209914383935617","0.2312936842105263","1","1","1.921742558479309","-0.6511471271514893","0.2361109508643209","0.26878842105263157"
"deft-sweep-6","","finished","-","","","2024-07-17T09:33:34.000Z","307","if2qo0y0","5000","0.024486493433590967","[1048,512,256]","0.0002372167749446814","1","0.000644047254628716","0.7035381996270438","256","151","0.02553151442966453","[256,512,1048]","0.0001750508205002873","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5289737062741681","0.3742931578947368","1","1","0.682808518409729","-0.7422078251838684","0.23624570083763569","0.40405421052631585"
"sage-sweep-2","","finished","-","","","2024-07-17T08:02:30.000Z","2131","if2qo0y0","5000","0.021814082278494996","[1048,512,256]","0.0003662365725561272","6","0.0002391723750023562","0.7209213791785645","256","779","0.0193210703894646","[128,256,512]","0.0007495581042527971","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5265212656941946","0.3177152631578948","1","1","0.513890266418457","-0.6151485443115234","0.23642205800822597","0.3696368421052631"
"celestial-sweep-16","","finished","-","","","2024-07-17T15:31:12.000Z","584","if2qo0y0","5000","0.04162392129592532","[512,512,256]","0.00034685346368076365","4","0.0007781354708848729","0.9339782034918416","256","769","0.014837699560831225","[256,512,512]","0.0007650342768396158","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082263947450855","0.3082084210526316","1","1","0.5755460858345032","-0.7818526029586792","0.23645205939302572","0.346498947368421"
"dainty-sweep-17","","finished","-","","","2024-07-17T15:41:02.000Z","362","if2qo0y0","5000","0.042916821948249584","[512,256,128]","0.00028876184626209464","8","0.00031410409491854855","0.9296506778906276","256","230","0.029729500721755897","[256,512,512]","0.0005430775778222721","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5263025981826017","0.3261573684210526","1","1","1.6203680038452148","-0.4708858132362366","0.23651166775116036","0.3443442105263158"
"fancy-sweep-24","","finished","-","","","2024-07-17T16:29:22.000Z","225","if2qo0y0","5000","0.01774920060948498","[512,256,128]","0.0008775709669761941","2","0.0003704429541839335","0.8461601590074405","64","388","0.023298784817231084","[128,256,512]","0.0007245114715450065","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5211737256711881","0.26595157894736837","1","1","0.6713336706161499","-0.612485408782959","0.23666053514946436","0.2818257894736842"
"zany-sweep-49","","finished","-","","","2024-07-17T20:00:00.000Z","256","if2qo0y0","5000","0.004261911231133392","[512,512,256]","0.0008406187860836774","7","0.0008382590528231764","0.9020696517600392","256","134","0.04394293620858192","[256,512,1048]","0.00046154000179386874","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5216067553344852","0.25090947368421057","1","1","1.2903008460998535","-0.6434963941574097","0.2366972695004516","0.2810626315789474"
"royal-sweep-10","","finished","-","","","2024-07-17T12:42:56.000Z","4623","if2qo0y0","5000","0.03167243102484103","[1048,512,256]","0.0009282521564173632","15","0.0006696926785652113","0.9494918504687844","256","595","0.007913474862074683","[256,512,1048]","0.0005605010793675362","","","","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5246118092615071","0.3489894736842105","1","1","0.6022542119026184","-0.7556474208831787","0.2367182529553375","0.4044363157894737"
"atomic-sweep-41","","finished","-","","","2024-07-17T18:34:34.000Z","377","if2qo0y0","5000","0.005353996321118998","[512,256,128]","0.0009143626252810732","12","0.000316692034060364","0.8406972529390014","32","152","0.04631574372929758","[256,512,1048]","0.0007528182914664103","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4961721592298872","0.3108178947368421","1","1","1.9121389389038088","-0.5318555235862732","0.2370495565165893","0.3359542105263158"
"fearless-sweep-4","","finished","-","","","2024-07-17T09:03:56.000Z","633","if2qo0y0","5000","0.001977568219594744","[512,512,256]","0.00035580663923551073","6","0.0009249682763080982","0.7145718600074072","64","183","0.03243087450339101","[256,512,512]","0.0009129139449329196","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48472746186543914","0.25516263157894736","1","1","0.5971394181251526","-0.7236438989639282","0.23707879126438955","0.2886626315789474"
"efficient-sweep-32","","finished","-","","","2024-07-17T17:32:55.000Z","676","if2qo0y0","5000","0.024138530492212942","[512,512,256]","0.00006429610081519083","3","0.0008679698664275481","0.7400920903286713","256","379","0.016443113892226642","[256,512,512]","0.000683713078302779","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5196746922765141","0.2220742105263158","1","1","1.2991541624069214","-0.7823489308357239","0.23721533447080995","0.2553484210526315"
"kind-sweep-5","","finished","-","","","2024-07-17T09:14:33.000Z","1135","if2qo0y0","5000","0.03231510085134205","[512,512,256]","0.0006220054677718146","13","0.0006634923712112088","0.7315053243299381","64","188","0.030420120669897133","[256,512,512]","0.0004697978090660285","","","","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4819256077465652","0.24764105263157896","1","1","2.7231028079986572","-0.6714996099472046","0.2373232674531083","0.28617526315789477"
"silvery-sweep-30","","finished","-","","","2024-07-17T17:15:23.000Z","1035","if2qo0y0","5000","0.011021985752794295","[1048,512,256]","0.0002416076840426016","7","0.000041993027955950735","0.7942978218617387","32","846","0.015317705825130297","[128,256,512]","0.0004050467591887847","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.528937126489855","0.2441242105263158","1","1","0.32102668285369873","-0.6069525480270386","0.23735140683326483","0.26440526315789475"
"usual-sweep-23","","finished","-","","","2024-07-17T16:22:38.000Z","401","if2qo0y0","5000","0.044501705401573326","[512,512,256]","0.0004136029375929642","4","0.0009405618924075718","0.7862106703004259","32","502","0.021753631752618116","[128,256,512]","0.0008593859118727179","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5225030214034447","0.23515315789473684","1","1","2.14066481590271","-0.9399093389511108","0.23735857236474836","0.260841052631579"
"fragrant-sweep-20","","finished","-","","","2024-07-17T15:56:11.000Z","378","if2qo0y0","5000","0.02233212742460975","[512,256,128]","0.0005257927966222369","11","0.0004121767061318445","0.8781659258964003","64","188","0.01809073919624405","[128,256,512]","0.000013640621189846388","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5209443960482805","0.24777947368421055","1","1","2.196847677230835","-0.7963858246803284","0.23738142936591905","0.2896521052631579"
"wild-sweep-27","","finished","-","","","2024-07-17T16:56:19.000Z","257","if2qo0y0","5000","0.026689446528892588","[512,256,128]","0.00017107541369957188","8","0.0009485204713005076","0.7318447735658766","32","125","0.02196568781431891","[256,512,1048]","0.0008060371383215921","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49166252174313335","0.28998368421052634","1","1","2.2555947303771973","-0.844551146030426","0.23758321023155615","0.32317105263157897"
"fearless-sweep-31","","finished","-","","","2024-07-17T17:32:44.000Z","528","if2qo0y0","5000","0.030820861608420295","[512,512,256]","0.00007766215686330578","10","0.0008576701696637642","0.8550688488513148","32","302","0.026864582347493893","[128,256,512]","0.00045781649420657654","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5211859908917639","0.19879105263157895","1","1","1.6316875219345093","-0.8694077730178833","0.2376321185799577","0.2650026315789474"
"serene-sweep-12","","finished","-","","","2024-07-17T14:32:38.000Z","3104","if2qo0y0","5000","0.00799992858260351","[512,256,128]","0.00002661809026473204","9","0.00006653441984704359","0.7748555148608307","64","801","0.030099379339269483","[256,512,1048]","0.0008388377668466921","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5204054570999855","0.1887368421052632","1","1","1.9130840301513672","-0.8592507839202881","0.23763452284188524","0.2170594736842105"
"cerulean-sweep-43","","finished","-","","","2024-07-17T18:57:00.000Z","1425","if2qo0y0","5000","0.02245343117554534","[512,256,128]","0.0008161402125467665","14","0.0004763376314295308","0.7869772012329174","64","672","0.020723117258347815","[256,512,512]","0.0007186729939805799","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4922537353896855","0.3034568421052632","1","1","2.822614908218384","-0.3946792781352997","0.2377078983926019","0.32299894736842105"
"desert-sweep-34","","finished","-","","","2024-07-17T17:44:13.000Z","685","if2qo0y0","5000","0.009232898153269517","[512,512,256]","0.0004253337281022551","5","0.0004367089190239405","0.945113976638034","32","218","0.031393217011559636","[256,512,1048]","0.00025739243787376557","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.523773119039014","0.262338947368421","1","1","0.6521495580673218","-0.7355613708496094","0.23780208391617977","0.2788673684210526"
"worthy-sweep-35","","finished","-","","","2024-07-17T17:55:40.000Z","1796","if2qo0y0","5000","0.01146937785304712","[512,512,256]","0.00014011818544838983","12","0.000609918032166614","0.7992099217260542","256","305","0.022833649614879083","[256,512,1048]","0.00045573323306727825","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4845234898551059","0.30871842105263153","1","1","0.793556809425354","-0.7482994198799133","0.23800984077003848","0.33143315789473676"
"charmed-sweep-8","","finished","-","","","2024-07-17T10:41:12.000Z","7300","if2qo0y0","5000","0.011711704426847902","[512,256,128]","0.00032363604881795134","2","0.0009372054121384956","0.710540310654845","256","594","0.009492021303902464","[128,256,512]","0.0006584460478301724","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48349506681931326","0.25841789473684207","1","1","1.7738068103790283","-0.3076420724391937","0.2380278299870321","0.3073336842105263"
"lyric-sweep-11","","finished","-","","","2024-07-17T14:00:01.000Z","1951","if2qo0y0","5000","0.04177845623922037","[512,256,128]","0.0002604168237051462","7","0.00073997738641857","0.8909143228203077","32","762","0.00031100666929166913","[128,256,512]","0.0005608442364460277","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5180131642271658","0.21761052631578948","1","1","0.9850308299064636","-0.7004827857017517","0.23809874447615564","0.26788157894736847"
"restful-sweep-13","","finished","-","","","2024-07-17T15:03:01.000Z","1320","if2qo0y0","5000","0.001955982041026494","[512,256,128]","0.0003204450397741064","13","0.0006185146683671558","0.946272840142666","256","607","0.01020337564465909","[256,512,1048]","0.00025908755821905157","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.524698754662092","0.2730226315789473","1","1","0.6420130133628845","-0.7882742285728455","0.23811336535528635","0.29437947368421047"
"peachy-sweep-33","","finished","-","","","2024-07-17T17:41:36.000Z","1336","if2qo0y0","5000","0.037308666651284274","[512,256,128]","0.00026425366539717604","14","0.0009557456233537598","0.8918232949164745","256","624","0.008079502950512124","[256,512,512]","0.0006620144029906082","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48484221358322943","0.28624842105263165","1","1","0.7468019127845764","-0.7266005873680115","0.2381496892451284","0.3369721052631579"
"whole-sweep-19","","finished","-","","","2024-07-17T15:53:49.000Z","136","if2qo0y0","5000","0.021194183085078408","[512,256,128]","0.0009807338086887068","1","0.0005851132020287243","0.8323129513169459","64","188","0.011225410987093057","[256,512,1048]","0.00047858717471817416","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4813560191703939","0.24904999999999997","1","1","1.644763708114624","-0.578702449798584","0.23820977303368251","0.2890715789473684"
