"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","attribute_discriminator_beta1","attribute_discriminator_learning_rate","attribute_gradient_penalty_coef","attribute_loss_coef","attribute_noise_dim","attribute_num_layers","attribute_num_units","batch_size","discriminator_beta1","discriminator_learning_rate","discriminator_rounds","epochs","feature_noise_dim","feature_num_layers","feature_num_units","generator_beta1","generator_learning_rate","generator_rounds","gradient_penalty_coef","method","metric.goal","metric.name","name","parameters.attribute_discriminator_beta1.distribution","parameters.attribute_discriminator_beta1.max","parameters.attribute_discriminator_beta1.min","parameters.attribute_discriminator_learning_rate.distribution","parameters.attribute_discriminator_learning_rate.max","parameters.attribute_discriminator_learning_rate.min","parameters.attribute_gradient_penalty_coef.distribution","parameters.attribute_gradient_penalty_coef.max","parameters.attribute_gradient_penalty_coef.min","parameters.attribute_loss_coef.distribution","parameters.attribute_loss_coef.max","parameters.attribute_loss_coef.min","parameters.attribute_noise_dim.distribution","parameters.attribute_noise_dim.max","parameters.attribute_noise_dim.min","parameters.attribute_num_layers.distribution","parameters.attribute_num_layers.max","parameters.attribute_num_layers.min","parameters.attribute_num_units.distribution","parameters.attribute_num_units.max","parameters.attribute_num_units.min","parameters.batch_sizes","parameters.discriminator_beta1.distribution","parameters.discriminator_beta1.max","parameters.discriminator_beta1.min","parameters.discriminator_learning_rate.distribution","parameters.discriminator_learning_rate.max","parameters.discriminator_learning_rate.min","parameters.discriminator_rounds.distribution","parameters.discriminator_rounds.max","parameters.discriminator_rounds.min","parameters.epochs.distribution","parameters.epochs.max","parameters.epochs.min","parameters.feature_noise_dim.distribution","parameters.feature_noise_dim.max","parameters.feature_noise_dim.min","parameters.feature_num_layers.distribution","parameters.feature_num_layers.max","parameters.feature_num_layers.min","parameters.feature_num_units.distribution","parameters.feature_num_units.max","parameters.feature_num_units.min","parameters.generator_beta1.distribution","parameters.generator_beta1.max","parameters.generator_beta1.min","parameters.generator_learning_rate.distribution","parameters.generator_learning_rate.max","parameters.generator_learning_rate.min","parameters.generator_rounds.distribution","parameters.generator_rounds.max","parameters.generator_rounds.min","parameters.gradient_penalty_coef.distribution","parameters.gradient_penalty_coef.max","parameters.gradient_penalty_coef.min","parameters.sample_lens","sample_len","Column Pair Trends","Column Shapes","Data Structure","Data Validity","Discriminator Loss","Generator Loss","Jensen Shannon Distance","Kolmogorov Smirnov Test"
"wild-sweep-15","","finished","-","","","2024-07-18T13:30:08.000Z","1118","mcwazqh9","0.521850635305853","0.0035039302885606425","10.329451852685237","1.7320334781324604","8","5","276","5000","0.7936823008928624","0.0013338071475416935","3","768","12","4","133","0.45523376444128927","0.0019400519498432504","","6.236098863596724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5481105601103017","0.4419029260432624","1","0.971425569912806","1.3656268914540608","-0.384201854467392","0.22745426025359664","0.48083889149390274"
"rich-sweep-69","","finished","-","","","2024-07-18T22:46:53.000Z","1311","mcwazqh9","0.5946269744187402","0.00158259163560324","12.672066210209934","0.8495876095912265","10","2","246","5000","0.693589355431724","0.001287435655563678","3","854","10","5","292","0.3182761432448968","0.0014016797297654007","","8.313342757386863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0.571296779713702","0.5590602548763673","1","0.9536473684210526","2.313585797945658","-0.1577238291501999","0.22755647523502515","0.5954696967374384"
"charmed-sweep-85","","finished","-","","","2024-07-19T01:17:17.000Z","760","mcwazqh9","0.667815578152096","0.0018173352693677848","12.752567290963388","1.7515935117862973","6","3","219","5000","0.738441895253154","0.0002865849979269582","4","387","14","5","337","0.472449125305321","0.000043161674134727386","","9.343825897493202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0.539112995248214","0.4182719235559952","1","0.9394106523794516","1.9344071596860888","-0.3961831033229828","0.22801556239786624","0.45107179156457466"
"robust-sweep-78","","finished","-","","","2024-07-19T00:13:59.000Z","2288","mcwazqh9","0.5936981549946868","0.0007966066764715306","13.762657055250596","1.5746218802484555","7","2","250","5000","0.6245252801881507","0.0006649932990915445","8","858","11","4","173","0.7132151444536461","0.0016575561486626017","","13.963594665961924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.5358386277785042","0.3183401306877732","1","0.9852663094862903","0.9760411308379844","-0.1574641466140747","0.22833239883006687","0.35113999869635265"
"elated-sweep-77","","finished","-","","","2024-07-19T00:03:31.000Z","1240","mcwazqh9","0.6673912641817672","0.0013896643465551532","9.459742752723717","0.639148335658778","9","3","238","5000","0.967706469897823","0.001184840955163114","9","458","14","4","148","0.6351871906120682","0.0010157928304837696","","9.48822082071326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.567117895382581","0.33025538401632953","1","0.9718720453829184","1.2577498025364346","-0.0988292321562767","0.22917976081102945","0.36702904500332206"
"colorful-sweep-76","","finished","-","","","2024-07-18T23:57:57.000Z","332","mcwazqh9","0.5632811179944961","0.002815633738036099","14.837276281104542","0.512812111938125","7","4","405","5000","0.7276329529814867","0.0003117715903745129","5","135","9","5","184","0.7873412317383883","0.0002179367503969217","","10.068991706470609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5345872399475471","0.353472250355468","1","0.934368105893476","1.8973586440086363","-0.032353587448596954","0.22963427983953716","0.3936209882752065"
"blooming-sweep-80","","finished","-","","","2024-07-19T00:40:08.000Z","1423","mcwazqh9","0.3451626422068984","0.00133223333512239","10.770234834020949","1.0861796387508091","8","3","465","5000","0.9708321046436852","0.001217739601003178","4","759","15","5","294","0.34085326392009235","0.00006172308370697423","","10.936436424157533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0.5826674173710668","0.35811610996160204","1","0.8788738312847988","1.0828535687178371","-0.039487652480602264","0.22980369871285491","0.3815833758925247"
"earnest-sweep-14","","finished","-","","","2024-07-18T13:08:04.000Z","6217","mcwazqh9","0.7512805037661108","0.0003590899495369772","14.3120885678165","1.9198430677188167","12","4","228","5000","0.24288528307015636","0.0004391494033958056","5","823","8","5","139","0.31647006084715934","0.0008810753931045203","","11.152667083453622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5098402474172078","0.26646675961575983","1","0.9969271982351088","2.1862377882003785","-0.27912312746047974","0.230018916462974","0.29376005642267183"
"dazzling-sweep-82","","finished","-","","","2024-07-19T01:01:51.000Z","920","mcwazqh9","0.8336720862526408","0.0010820040225651556","13.286987563829328","2.171763084341042","10","3","381","5000","0.7997974504427445","0.000015335214029060867","4","421","12","4","423","0.2628804279001175","0.00045431045513809993","","9.995144157106786","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0.5536978449877892","0.2896616895016711","1","0.9595808383233532","2.729741394519806","-0.3698301911354065","0.2300653760524844","0.3224615575102505"
"wandering-sweep-19","","finished","-","","","2024-07-18T14:04:12.000Z","1984","mcwazqh9","0.955679367598422","0.002124899880076177","11.282228065608226","2.221216158697894","9","3","204","5000","0.46546997983202654","0.00025776011945503955","9","818","9","4","242","0.7874079547094623","0.0004457804211163781","","5.821596314959727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0.5957026483183989","0.48757242029577474","1","0.9147453225208036","2.502983649571737","-1.189363718032837","0.23029324885116145","0.5038655261686733"
"sweepy-sweep-81","","finished","-","","","2024-07-19T00:52:25.000Z","557","mcwazqh9","0.20527694676646355","0.0009448070866407232","11.25267024501398","1.4803192418656137","11","3","408","5000","0.8501382495262559","0.00015298648597803627","6","233","13","5","296","0.26221588408894453","0.0005036357287480693","","13.251812368340495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5696395220994148","0.3550181726002878","1","0.905084567706692","0.6737940582291534","-0.21586015820503235","0.2303123109605012","0.4134740008784265"
"faithful-sweep-79","","finished","-","","","2024-07-19T00:24:28.000Z","937","mcwazqh9","0.9999455844284462","0.0019186730351600184","12.668433123479968","1.261858003057846","5","3","291","5000","0.9293959152506484","0.0011629316450594538","3","605","9","5","316","0.4432385860486185","0.0003045623206791491","","7.1788675787514835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.5215254495785714","0.4259683971723345","1","0.8636542704065553","398411.8645833333","19.02146339416504","0.2306156346764067","0.4403669881246603"
"vivid-sweep-9","","finished","-","","","2024-07-18T13:13:27.000Z","674","mcwazqh9","0.41129154646819777","0.0027371200123531125","11.598054071094229","2.98676647933903","11","3","446","5000","0.26362704581372987","0.00043851147866319376","5","280","15","3","477","0.7226926376628966","0.0005141908869479619","","13.172127510072368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.5321799479017891","0.4714665624628324","1","0.8036558462023322","0.707684850692749","-0.4030029773712158","0.23090629764071777","0.5078927464310968"
"glad-sweep-13","","finished","-","","","2024-07-18T12:13:16.000Z","3788","mcwazqh9","0.3947800922612503","0.000763107043596994","13.6149787430955","1.023830337924565","9","5","268","5000","0.21666709260186084","0.0005498782902324335","8","977","10","4","373","0.7046269692536626","0.003334288561012326","","6.832565039953402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5307354565540513","0.3003852743707898","1","0.943225083986562","1.018052657134831","0.05138849839568138","0.2322196783412298","0.3380302801693083"
"glad-sweep-12","","finished","-","","","2024-07-18T13:19:03.000Z","2706","mcwazqh9","0.8749241177368863","0.001668558694413162","7.247714842845485","1.3903734156534333","11","4","354","5000","0.9889268509363518","0.0012199110098190093","8","889","6","3","358","0.282117909047471","0.0030659179908207397","","6.817888285402921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.49597062162917194","0.25873785210993827","1","0.9475260006303184","0.9461745992302896","-0.20138852298259735","0.23255698182050769","0.29172481808218287"
"volcanic-sweep-16","","finished","-","","","2024-07-18T13:48:51.000Z","310","mcwazqh9","0.8202337810795786","0.0036718046738148102","8.583015303243283","1.6563930666799782","6","5","438","5000","0.27361116351124865","0.00020837865185368328","3","144","15","4","318","0.22210865479731323","0.004177092317648544","","9.496560916313536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.54503236306013","0.29289599683705486","1","0.8605420737472422","1.3598822355270386","-0.028311748057603836","0.2336076758389213","0.3351744067174416"
"lively-sweep-1","","finished","-","","","2024-07-17T08:18:58.000Z","16649","mcwazqh9","0.8488366410105701","0.0034070819712283","10.43415455610937","2.715357750901331","8","4","287","5000","0.3202996702341125","0.002393719475433688","4","900","6","5","158","0.42977130431414656","0.0017727073052386433","","11.086653044200542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5175849707607213","0.3484334697698963","1","0.8150803655846203","0.9400392407551408","-0.7832565307617188","0.2345300404362762","0.3775032193568406"
"serene-sweep-28","","finished","-","","","2024-07-18T14:53:07.000Z","1282","mcwazqh9","0.727246079849637","0.002974554069016057","13.496592895489435","1.203052051263834","7","3","198","5000","0.9000308183849617","0.0010304543991220309","8","522","9","4","184","0.7333561334685814","0.004694603685367057","","5.344168978573417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.5141404541394767","0.2894958587339083","1","0.8683422628427355","2.7733503711642697","-0.3014296889305115","0.23500468702917973","0.3420282256860081"
"skilled-sweep-3","","finished","-","","","2024-07-17T20:09:20.000Z","34283","mcwazqh9","0.649475856435308","0.0017022083957318884","13.82819984852324","0.724883420239592","13","5","457","5000","0.6091730684069516","0.004397184285699308","5","570","15","3","436","0.6219401966164649","0.001163244796387888","","14.728264416300258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.4926946544346073","0.2272084238081134","1","0.6564765206429247","1.4552215214818716","-0.17350256443023682","0.23534827757594695","0.28952888947277583"
"classic-sweep-2","","finished","-","","","2024-07-17T12:56:32.000Z","25965","mcwazqh9","0.29613410547092195","0.003467427866889158","11.75089687930129","2.136452616745423","9","4","183","5000","0.2758128164908967","0.0041328398573731474","4","745","12","3","492","0.3590724525302285","0.0038947375627754336","","14.891509992539282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.4265854202471979","0.2865714312142616","1","0.7557516545855657","0.008062732289545238","-1.1976814270019531","0.2356185110329712","0.3264374414961222"
"genial-sweep-67","","finished","-","","","2024-07-18T19:09:57.000Z","15500","mcwazqh9","0.609561005008028","0.0015021439439292237","10.00957683350537","0.5898759550560988","11","4","360","5000","0.5720054210963168","0.003215880786800603","9","412","14","5","217","0.8071333453371332","0.003736414310542352","","11.956650574668169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.522941095018637","0.21681060369142616","1","0.7877009139615506","0.5873086079955101","-0.32943812012672424","0.2372376219191011","0.28801893728068"
"sleek-sweep-7","","finished","-","","","2024-07-18T11:13:51.000Z","6848","mcwazqh9","0.853862008045952","0.002651236842207589","12.463536030889715","0.8884349349496254","7","3","133","5000","0.8437698829820142","0.0015518943933450725","6","802","8","2","363","0.9337577444277853","0.004050782326734635","","5.013320415948845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.5614481540003358","0.27643028251761087","1","0.6906320825988416","1.4096321264902751","-0.05452503263950348","0.2375604550113979","0.2994090530162048"
"helpful-sweep-35","","crashed","-","","","2024-07-19T02:16:15.000Z","9156","mcwazqh9","0.8674055398176204","0.0013830142514073968","14.209490345711348","0.9309387113971632","11","2","331","5000","0.48383265132077047","0.0000882387859991243","8","796","12","5","161","0.24712645739068348","0.0018843047836910364","","10.688765959334898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","","","","2.1509750336408615","0.04798946529626846","",""
"sunny-sweep-87","","crashed","-","","","2024-07-19T01:30:01.000Z","292","mcwazqh9","0.26888010127973677","0.00002038360536369312","14.558422779586948","2.1469416089651956","5","2","393","5000","0.9433709686141","0.003048532170061199","5","589","7","5","420","0.4340883215271575","0.0008068415821569181","","11.65588749845619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","0.029011505469679833","-0.1955617368221283","",""
"rose-sweep-86","","crashed","-","","","2024-07-19T01:23:20.000Z","0","mcwazqh9","0.28230765000255026","0.001416798024482479","13.105008087270756","1.0931581788210958","10","2","176","5000","0.912664241191921","0.000254521964536268","1","582","8","4","217","0.8256276272315706","0.00040759626599846103","","5.2443202285412225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","",""
