"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","discriminator_decay","discriminator_dim","discriminator_lr","discriminator_steps","dsr_epsilon","dsr_gamma_percentile","embedding_dim","epochs","generator_decay","generator_dim","generator_lr","method","metric.goal","metric.name","name","pac","parameters.batch_sizes","parameters.discriminator_decay.distribution","parameters.discriminator_decay.max","parameters.discriminator_decay.min","parameters.discriminator_dims","parameters.discriminator_lr.distribution","parameters.discriminator_lr.max","parameters.discriminator_lr.min","parameters.discriminator_steps.distribution","parameters.discriminator_steps.max","parameters.discriminator_steps.min","parameters.dsr_epsilon.distribution","parameters.dsr_epsilon.max","parameters.dsr_epsilon.min","parameters.dsr_gamma_percentile.distribution","parameters.dsr_gamma_percentile.max","parameters.dsr_gamma_percentile.min","parameters.embedding_dims","parameters.epochs.distribution","parameters.epochs.max","parameters.epochs.min","parameters.generator_decay.distribution","parameters.generator_decay.max","parameters.generator_decay.min","parameters.generator_dims","parameters.generator_lr.distribution","parameters.generator_lr.max","parameters.generator_lr.min","parameters.pac.distribution","parameters.pac.max","parameters.pac.min","Column Pair Trends","Column Shapes","Data Structure","Data Validity","Discriminator Loss","Generator Loss","Jensen Shannon Distance","Kolmogorov Smirnov Test"
"stellar-sweep-20","","finished","-","","","2024-07-10T04:49:54.000Z","385","RealBank","5000","0.012105711247379893","[512,256,128]","0.0009851566279357456","5","0.0005344433824869822","0.826999311023108","32","723","0.015939007241427373","[256,512,512]","0.0007236398325932989","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8460250931844152","0.2009164982727312","1","1","1.0218329429626465","-0.6691778302192688","0.06899675852924451","0.2177553659564579"
"youthful-sweep-19","","finished","-","","","2024-07-10T04:42:39.000Z","429","RealBank","5000","0.012603624452902829","[512,256,128]","0.000978433987495042","6","0.00039945019397943487","0.9224574956157562","256","713","0.00749072058369068","[128,256,512]","0.0008635341642315819","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8453518887174588","0.1612060271242255","1","1","5.5636396408081055","-0.3036177456378937","0.06889333873324112","0.1777401329031902"
"laced-sweep-18","","finished","-","","","2024-07-10T04:34:19.000Z","481","RealBank","5000","0.010695385677739913","[512,256,128]","0.0008139693425934845","7","0.00048806792033022025","0.9081623244263808","32","765","0.0019987356259328517","[128,256,512]","0.000947892555128908","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8623802062333235","0.6507938420996656","1","1","9.99997901916504","-3.047492480590108e-9","0.05247091010025578","0.657128017599628"
"feasible-sweep-17","","finished","-","","","2024-07-10T04:25:59.000Z","496","RealBank","5000","0.026461379045600017","[512,512,256]","0.0008824215003161215","7","0.0004045884871357879","0.9480196773491224","256","654","0.01546848706091138","[256,512,512]","0.0008027691620208893","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8440916955475725","0.18789202620249024","1","1","2.508983612060547","-0.966923713684082","0.06737478350586157","0.1915008362580701"
"vibrant-sweep-16","","finished","-","","","2024-07-10T04:16:18.000Z","576","RealBank","5000","0.007241320439911148","[512,256,128]","0.000999409657562025","10","0.00024714382313586406","0.8892812528331671","64","690","0.01855191796612986","[128,256,512]","0.0009021511429666164","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8627395847287803","0.6521652706710941","1","1","9.99994659423828","-0.9999994039535522","0.0524319696727299","0.6581946842662949"
"worldly-sweep-15","","finished","-","","","2024-07-10T04:08:14.000Z","469","RealBank","5000","0.029809628897818116","[1048,512,256]","0.0009385646420719972","6","0.0003971676670261086","0.8678255567867738","64","662","0.022620019542944705","[128,256,512]","0.0008845171977154471","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8442339806859325","0.206145211112818","1","1","1.4786717891693115","-0.8462455868721008","0.06723119875390074","0.21012544973982644"
"gallant-sweep-14","","finished","-","","","2024-07-10T03:47:30.000Z","1239","RealBank","5000","0.028362913519094948","[512,512,256]","0.0007852120722469973","13","0.00045535064936876225","0.9462399366236092","256","975","0.040164084469127545","[256,512,1048]","0.0007777056259649891","","","","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8466724338608274","0.2152947634409873","1","1","0.5728890895843506","-0.7989208698272705","0.06682482981072758","0.21861309730609096"
"earnest-sweep-13","","finished","-","","","2024-07-10T03:28:55.000Z","1110","RealBank","5000","0.041075428595208914","[1048,512,256]","0.00098914141737614","10","0.0008626386384321294","0.9250343655172164","64","936","0.03023736176302297","[256,512,1048]","0.0005908230717346723","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8645742202448875","0.6281670582071857","1","1","0.20172186195850372","-0.7137303352355957","0.052592758712096656","0.6387279388188397"
"rare-sweep-12","","finished","-","","","2024-07-10T03:21:21.000Z","451","RealBank","5000","0.007118273358776479","[512,256,128]","0.000805845811590449","7","0.0002062623323903575","0.8485435721594536","64","688","0.011335973365229762","[128,256,512]","0.0006126897414184196","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8418610168900129","0.18315575434574524","1","1","1.3641469478607178","-0.7541661858558655","0.06785641221787232","0.18315575434574524"
"youthful-sweep-11","","finished","-","","","2024-07-10T03:14:43.000Z","395","RealBank","5000","0.02075431735366924","[512,256,128]","0.0008182806468599241","8","0.00010885763950770012","0.844583612586184","32","477","0.018893540849390097","[128,256,512]","0.0007745025678061368","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8544316166966855","0.40363606348155934","1","1","7.607922077178955","-0.982388436794281","0.06123949136265245","0.41322171040969946"
"lilac-sweep-10","","finished","-","","","2024-07-10T03:08:50.000Z","346","RealBank","5000","0.016197775730703218","[1048,512,256]","0.0008670231576368238","6","0.0004365030038307205","0.8593610282174956","64","414","0.031009125368311977","[256,512,512]","0.0009503916568332344","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8447899501670254","0.17601774852384494","1","1","1.9529496431350708","-0.6601893305778503","0.06742984377100263","0.18910154292174303"
"whole-sweep-9","","finished","-","","","2024-07-10T03:06:10.000Z","153","RealBank","5000","0.010330880610458244","[512,256,128]","0.0005241248874548178","3","0.00040914569419182406","0.8062485087900586","64","172","0.03243159105779676","[256,512,1048]","0.0007049030229400502","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.844327531920099","0.1945702685243177","1","1","1.2261466979980469","-0.8355133533477783","0.06895612463080594","0.20470450153425587"
"smooth-sweep-8","","finished","-","","","2024-07-10T02:59:02.000Z","388","RealBank","5000","0.03846972550958134","[1048,512,256]","0.0006903857889302901","3","0.00017901365040029948","0.758545144501364","256","835","0.0010106830455370696","[256,512,512]","0.0005293706235220704","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.843904586745636","0.2021196357176339","1","1","0.5367992520332336","-0.7382601499557495","0.06422255478634711","0.2061570172017852"
"treasured-sweep-7","","finished","-","","","2024-07-10T02:52:13.000Z","405","RealBank","5000","0.011210906235819091","[512,256,128]","0.00003310886706498607","8","0.00023297977488596485","0.7865518920242311","32","520","0.04786678393127994","[128,256,512]","0.0008077879784494268","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8432016863690904","0.15065836317155698","1","1","1.5491828918457031","-0.782200276851654","0.06861752205708062","0.16509358172915953"
"devout-sweep-6","","finished","-","","","2024-07-10T02:49:51.000Z","140","RealBank","5000","0.013546210539953809","[512,256,128]","0.00011922254188539592","1","0.0008285022336104867","0.9087920309171216","256","316","0.02287776447000607","[256,512,512]","0.0004902665682948248","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8455917745076774","0.21882498808440567","1","1","0.9843945503234864","-0.707643449306488","0.06545790475367388","0.2355400462443228"
"sleek-sweep-5","","finished","-","","","2024-07-10T02:38:40.000Z","669","RealBank","5000","0.03475684054263884","[512,512,256]","0.0000630305633302054","10","0.0005905513463681436","0.7032037569507369","32","722","0.0042835095594908725","[256,512,512]","0.00010122471139168051","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8433481788630407","0.2068395841949982","1","1","0.599265456199646","-0.763823390007019","0.06440491063258864","0.21112934663153043"
"glamorous-sweep-4","","finished","-","","","2024-07-10T02:26:20.000Z","721","RealBank","5000","0.019698349364864337","[1048,512,256]","0.0007841523681549125","10","0.00017392105332459008","0.8673948238745107","64","687","0.025276068967314876","[256,512,512]","0.0001415979726657986","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8535565056909308","0.19367378057186976","1","1","1.4289376735687256","-0.5786558389663696","0.06629462929792099","0.2062732988273479"
"blooming-sweep-3","","finished","-","","","2024-07-10T02:20:27.000Z","348","RealBank","5000","0.01726798984583085","[512,256,128]","0.0009310552787361464","6","0.0002646747524315371","0.849380316656553","32","591","0.02113614330705248","[128,256,512]","0.0008442908779005415","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8620486292575706","0.6503795563853798","1","1","9.99997901916504","-1.552609241173286e-8","0.05249527656413152","0.6568042080758186"
"soft-sweep-2","","finished","-","","","2024-07-10T02:02:22.000Z","1083","RealBank","5000","0.021076550192459548","[512,512,256]","0.0005375623377892068","14","0.00030774464126259314","0.7019912132258511","64","903","0.028882853041627576","[256,512,512]","0.0009629003029444016","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8466556540508023","0.18881274909500573","1","1","0.6918466687202454","-0.768608570098877","0.0657069080708609","0.19021322611268016"
"apricot-sweep-1","","finished","-","","","2024-07-10T01:44:39.000Z","1062","RealBank","5000","0.04883018384806512","[512,256,128]","0.0007962677679395416","12","0.0007754677229000853","0.9451727471008352","64","921","0.034738924892192866","[256,512,1048]","0.000606871008188737","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8622292989804257","0.6516222941753425","1","1","9.72797679901123","-0.004446701146662235","0.05239468541087035","0.6578040887229241"
